filename,width,height,class,xmin,ymin,xmax,ymax
60643f2e835245dfa9b0c9c988abb748_jpg.rf.e35cbcb9d905c7eb41ce55af3290d9d3.jpg,640,640,Aadhar cards,6,0,640,628
102_509409293_jpg.rf.e266d00629b424a9a47549b6fb862dc7.jpg,640,640,Aadhar cards,0,0,619,627
0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.e1b129bd58a41a5f65bea43636dc7ca4.jpg,640,640,Aadhar cards,1,6,635,639
14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.e2b0c959e6a0c7b3219958b3f78a21c3.jpg,640,640,Aadhar cards,0,12,639,639
0c0584201ff552c4bdcbe160315aa432_jpg.rf.ddab01b345a89b15e913254df99ed47b.jpg,640,640,Aadhar cards,34,2,639,587
2bfd2f150b31581bac34445b5c49dd26_jpg.rf.e4498150083fc2ed0bb817c7dcde6454.jpg,640,640,Aadhar cards,17,3,640,638
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.e78dd3dfa7183a22eaa319353bd88899.jpg,640,640,Aadhar cards,4,8,633,639
14171f7e3e906f9bb9cbee0e44b183ab_jpg.rf.e03e76bd17e423579fa4889b99863b19.jpg,640,640,Aadhar cards,17,1,635,636
06a0686f91bed47d1f4873e4d104442c_jpg.rf.de9ed4318a61b8fe7832ebfce3b4cef5.jpg,640,640,Aadhar cards,11,8,639,638
14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.e989a7d0bb3e5432e4ea6d5d1ae87a36.jpg,640,640,Aadhar cards,0,2,640,633
3564191365d6dd7bff705c3252860029_jpg.rf.e5c528585e5620919894f22064ed102b.jpg,640,640,Aadhar cards,1,4,638,639
0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.e6928240088c85fc94ae204f0e9a07cd.jpg,640,640,Aadhar cards,0,0,636,618
1b26b406ad9485c98cd496bc371db57f_jpg.rf.e9d9c915dd99813191f30822e956650c.jpg,640,640,Aadhar cards,0,0,640,637
3564191365d6dd7bff705c3252860029_jpg.rf.e8bf193631c235f33b15d04d2473f194.jpg,640,640,Aadhar cards,36,45,639,640
6faf8790a38b5e6a7d9e3347ba84a24f_jpg.rf.e49bbae6eddcdd4a86083c3e2b8ddfb4.jpg,640,640,Aadhar cards,0,2,607,633
116508899_159713039053118_8698401500526480570_n_jpg.rf.dfa65084d61069cc38101edccf411d6e.jpg,640,640,Aadhar cards,43,0,640,600
110_504886170_jpg.rf.ea1626f476ce0dd650cb5cd7f4626030.jpg,640,640,Aadhar cards,62,46,639,638
086d820550f34066764f4047ddc263ca_jpg.rf.ea8c0c2eee049b8873e820522e42736e.jpg,640,640,Aadhar cards,0,48,585,622
14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.e6ddddce258126f751126546bad6e079.jpg,640,640,Aadhar cards,5,19,639,638
3564191365d6dd7bff705c3252860029_jpg.rf.ebb1d9b9efecd47c8def5e406d2b1f5c.jpg,640,640,Aadhar cards,35,2,639,640
0d4c873ace54e82fb49c451a9bdc6d24_jpg.rf.e87581d0bfc18b51d6cc3766d8c141bd.jpg,640,640,Aadhar cards,14,20,617,640
102_509409293_jpg.rf.e9ad028edf421ab1cafa281ba488eae1.jpg,640,640,Aadhar cards,6,25,639,640
086d820550f34066764f4047ddc263ca_jpg.rf.e66e60dd63ea130153aad206217db5ca.jpg,640,640,Aadhar cards,50,52,616,629
116508899_159713039053118_8698401500526480570_n_jpg.rf.e365024c8d02c053b4f7508d4bb04685.jpg,640,640,Aadhar cards,15,3,635,606
2017_7image_01_34_3344908890_jpg.rf.eb5ef9715f144fbb58d0c10c0cae3c04.jpg,640,640,Aadhar cards,1,2,629,638
086d820550f34066764f4047ddc263ca_jpg.rf.e899c52f75d90c02a5ff990b8519765e.jpg,640,640,Aadhar cards,7,64,638,618
110_504886170_jpg.rf.e9bab9e3c767792a712ba54eddfda4ee.jpg,640,640,Aadhar cards,23,23,615,612
2bfd2f150b31581bac34445b5c49dd26_jpg.rf.e5213ce1201211c1cfa5a5f77d937695.jpg,640,640,Aadhar cards,9,5,638,638
2017_7image_01_34_3344908890_jpg.rf.eae46acd540823be586dff71fd1363fa.jpg,640,640,Aadhar cards,16,2,640,638
14171f7e3e906f9bb9cbee0e44b183ab_jpg.rf.ebde8595f1945ee173d2751c6c1e98c9.jpg,640,640,Aadhar cards,14,0,640,639
0c0584201ff552c4bdcbe160315aa432_jpg.rf.ef149fac79f75ba2cd440d850b30e613.jpg,640,640,Aadhar cards,23,0,631,639
110_504886170_jpg.rf.ef1afe8cb8cd67f8c1a059a1b5e27c5a.jpg,640,640,Aadhar cards,15,10,617,596
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.ec54e74d34735bfef0d92b779c9f000c.jpg,640,640,Aadhar cards,4,0,640,637
3564191365d6dd7bff705c3252860029_jpg.rf.edadfc483bfd3692689c51955e245563.jpg,640,640,Aadhar cards,7,0,618,608
086d820550f34066764f4047ddc263ca_jpg.rf.ee6e47d22c6df08d5042c6d766b1c000.jpg,640,640,Aadhar cards,3,18,625,622
116508899_159713039053118_8698401500526480570_n_jpg.rf.ed5ec3eca8440de3b60c425e85dba9ae.jpg,640,640,Aadhar cards,34,18,639,636
2bfd2f150b31581bac34445b5c49dd26_jpg.rf.eb9c37dac889f69cce446a3b90ccfaec.jpg,640,640,Aadhar cards,6,22,640,640
19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.df88162513d31064b269b1e821b16f04.jpg,640,640,Aadhar cards,0,0,613,635
71697128_jpg.rf.f18eea126d8a7627205b4fe3f34603f4.jpg,640,640,Aadhar cards,2,20,620,640
102_509409293_jpg.rf.f2c66aa667233fab4cb96922951ba027.jpg,640,640,Aadhar cards,0,0,621,632
102_509409293_jpg.rf.f17d4fcab6b26ad2b3403117cec5c867.jpg,640,640,Aadhar cards,7,12,638,640
71697128_jpg.rf.f1033570ea552eca413deeed72cf4c95.jpg,640,640,Aadhar cards,0,0,640,639
3564191365d6dd7bff705c3252860029_jpg.rf.ef4c3cd8c0fabb609c1bc8d0f466c391.jpg,640,640,Aadhar cards,0,31,640,636
3564191365d6dd7bff705c3252860029_jpg.rf.f367e7b21438724ddf02031c97e6cd09.jpg,640,640,Aadhar cards,2,55,634,638
06a0686f91bed47d1f4873e4d104442c_jpg.rf.f4ec32ffff79146cd22c9001c53f3a63.jpg,640,640,Aadhar cards,1,0,631,640
3564191365d6dd7bff705c3252860029_jpg.rf.f1326cc6e53f49bd19928ac90575b3dd.jpg,640,640,Aadhar cards,1,7,582,633
2017_7image_01_34_3344908890_jpg.rf.f53e64f5ad904dbcaae63d1fe9e0f5a9.jpg,640,640,Aadhar cards,1,17,628,640
15702284b04c27864e819ad89483b80d_jpg.rf.f2e562a872aae1dfc16d34ada72d4cf0.jpg,640,640,Aadhar cards,15,0,632,628
15702284b04c27864e819ad89483b80d_jpg.rf.f22d8b52e3ffa669df8e17cfae165478.jpg,640,640,Aadhar cards,1,0,632,640
1c89969c27b6f7ea57d47a74f579b5cc-1-_jpg.rf.eeaec02c1820cd2de2f294b358489f91.jpg,640,640,Aadhar cards,0,0,638,637
2b923b9c9b526e45022e18d0493946ba_jpg.rf.f028db43c7bfa8af54c965e79c6606f2.jpg,640,640,Aadhar cards,16,0,639,638
15702284b04c27864e819ad89483b80d_jpg.rf.f2d70e2c704b0ecb69b8c42d66a0809a.jpg,640,640,Aadhar cards,1,1,638,622
14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.f2005ac61602b2d3b86b0eaffa7490a7.jpg,640,640,Aadhar cards,1,5,632,639
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.f27945549a4e7149bbea598a490621a0.jpg,640,640,Aadhar cards,0,3,640,639
06a0686f91bed47d1f4873e4d104442c_jpg.rf.f64c7319d4c569b69c4bc72870a87651.jpg,640,640,Aadhar cards,7,1,640,640
086d820550f34066764f4047ddc263ca_jpg.rf.f3fe77af1815f96714c4de9ba8423e6d.jpg,640,640,Aadhar cards,3,17,626,622
110_504886170_jpg.rf.f516f90b4613a221316178c20247cc03.jpg,640,640,Aadhar cards,19,32,619,593
0521_adhar_jpg.rf.f5690471882a8c4997e0859277c079c9.jpg,640,640,Aadhar cards,6,1,635,639
2bfd2f150b31581bac34445b5c49dd26_jpg.rf.f895e9a34671c0e29fffe11cc88d200f.jpg,640,640,Aadhar cards,7,3,639,635
5a9f2c8658426f9b1b17bfa65ef0d62c_jpg.rf.f819e0bf53cad1b192c75d7fe4d12692.jpg,640,640,Aadhar cards,20,0,640,621
71697128_jpg.rf.ef50b35d60dbd7eb1b33640c7418d7a5.jpg,640,640,Aadhar cards,0,6,636,640
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.f5907a5c3622269ec4e74e2f1e577351.jpg,640,640,Aadhar cards,3,0,640,639
06a0686f91bed47d1f4873e4d104442c_jpg.rf.f83f325d5fca7dad1897ae7c43761eb7.jpg,640,640,Aadhar cards,1,1,630,632
0521_adhar_jpg.rf.f9d7325d0e9925036dd1124f743b3b1c.jpg,640,640,aadharcards,0,0,638,608
1c89969c27b6f7ea57d47a74f579b5cc-2-_jpg.rf.f554ddc7e1ee9f59a936c5b3893e28a2.jpg,640,640,Aadhar cards,0,0,636,640
1_xMzwx1zuB5KlpNM53l2nfw_jpg.rf.f8d230f0ab4fdd7b360cb9ed2e2d576a.jpg,640,640,Aadhar cards,1,4,623,640
23752a535ecca255d677464b5a7a24f4_jpg.rf.f9a6e7e644e799e886dedb141920317e.jpg,640,640,Aadhar cards,0,3,640,638
0d4c873ace54e82fb49c451a9bdc6d24_jpg.rf.f9ae4efe91ee71ebedbaa51932e251ad.jpg,640,640,Aadhar cards,0,14,620,617
19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.f9be1c99302102e770db0a11ee0d4f44.jpg,640,640,Aadhar cards,6,6,639,640
0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.f9f9c35a1dcae1e11a4a330dd4ba8d1c.jpg,640,640,Aadhar cards,7,0,640,618
71697128_jpg.rf.f581e70eaa7182422d9d49bf6df01582.jpg,640,640,Aadhar cards,20,20,640,638
086d820550f34066764f4047ddc263ca_jpg.rf.fb28e8a5ecd4d5f977a09f6db2c75d7b.jpg,640,640,Aadhar cards,0,13,571,620
0e0a5204f238d9c743ae456a8dc6529a_jpg.rf.fc362646238403ce06a2f70987ea6e27.jpg,640,640,Aadhar cards,0,3,637,616
71697128_jpg.rf.fa81f976c83e692ac52b294eeaab9783.jpg,640,640,Aadhar cards,0,0,640,639
3564191365d6dd7bff705c3252860029_jpg.rf.fb37250c16a94b52af6e37ef850f86d1.jpg,640,640,Aadhar cards,4,2,640,640
1b26b406ad9485c98cd496bc371db57f_jpg.rf.fe7c16692f5ac4d041dc0e75b8d6e4ae.jpg,640,640,Aadhar cards,4,0,636,639

71697128_jpg.rf.f406769ccb2b6a997d71365865f86b8b.jpg,640,640,Aadhar cards,0,13,635,638
110_504886170_jpg.rf.f6e3b73d92c3831e9499c2b3e67828ba.jpg,640,640,Aadhar cards,13,18,613,585
086d820550f34066764f4047ddc263ca_jpg.rf.fdb90aebbd3c21c84436d3bb7fbb073f.jpg,640,640,Aadhar cards,21,49,592,600
15702284b04c27864e819ad89483b80d_jpg.rf.fc8bad211b4d5bfdc89229ca0603fda2.jpg,640,640,Aadhar cards,2,0,616,640
2b923b9c9b526e45022e18d0493946ba-1-_jpg.rf.ff6341d6511d31395da904cdebeb0efc.jpg,640,640,Aadhar cards,0,2,637,638
102_509409293_jpg.rf.f5441eb5dd91e3ab8b5111abfbd2f843.jpg,640,640,Aadhar cards,8,34,639,639
14171f7e3e906f9bb9cbee0e44b183ab-1-_jpg.rf.f2fcaf1e900f27a17ac1ecb61f1fd276.jpg,640,640,Aadhar cards,0,3,632,639
3564191365d6dd7bff705c3252860029_jpg.rf.fe513e732724b13703152e80c7dfc6e4.jpg,640,640,Aadhar cards,31,0,636,640
23752a535ecca255d677464b5a7a24f4_jpg.rf.ff7a234a4bcfafa4bc46a72c308c1d42.jpg,640,640,Aadhar cards,3,0,639,640
0521_adhar_jpg.rf.fbef8e31190851ebfbe57f67b9829077.jpg,640,640,Aadhar cards,0,5,633,640
19b620ad00aeb2885f0f0a1ccb337919_jpg.rf.ff339b35e9b44b95d4328871e81e1c12.jpg,640,640,Aadhar cards,1,0,639,640
71697128_jpg.rf.fea63df32352f2cdbb351e5a5c6e246f.jpg,640,640,Aadhar cards,1,6,633,638
2bfd2f150b31581bac34445b5c49dd26_jpg.rf.ff80f47b38024878db746a19619736bd.jpg,640,640,Aadhar cards,1,5,633,639

102_509409293_jpg.rf.fec20d549d891056ea351636d1b726e3.jpg,640,640,Aadhar cards,11,33,639,639
17e77ff746a7f6995dcbe80f0b107701_jpg.rf.fcbe46ce9184f90246a64f568dbec6b8.jpg,640,640,Aadhar cards,0,2,637,633
086d820550f34066764f4047ddc263ca_jpg.rf.faeaf3a8ec9d3e02166e987e805a1b5e.jpg,640,640,Aadhar cards,3,0,589,580
